Data version;From;To;Agregation function;Agregation;
real data;01.01.2018 00:00:00;31.12.2018 23:59:59;agregation average;hour;
Date;PSE Actual [MW];PSE Planned [MW];SEPS Actual [MW];SEPS Planned [MW];APG Actual [MW];APG Planned [MW];TenneT Actual [MW];TenneT Planned [MW];50HzT Actual [MW];50HzT Planned [MW];CEPS Actual [MW];CEPS Planned [MW];
02.01.2018 12:00;437.53433227539062;-50;-530.23162841796875;-397;-413.36004638671875;292;-413.47665405273438;196;872.299072265625;-11;-47.2349739074707;30;
02.01.2018 13:00;480.37655639648438;-25;-543.58709716796875;-335.0999755859375;-397.35848999023438;209;-446.32870483398438;19;757.63360595703125;100;-149.26416015625;-32.0999755859375;
02.01.2018 14:00;426.15493774414062;-50;-546.4033203125;-210.0999755859375;-389.54217529296875;180;-431.24142456054688;-124;694.487548828125;25;-246.54447937011719;-179.0999755859375;
02.01.2018 15:00;476.59469604492188;-0;-342.9859619140625;98.800048828125;-487.9476318359375;49;-505.99798583984375;-83;737.130615234375;-105;-123.20627593994141;-40.199951171875;
02.01.2018 16:00;467.66006469726562;-75;-557.572265625;-302.5;-710.48651123046875;155;-464.47525024414062;-204;809.50830078125;-31;-455.36569213867188;-457.5;
02.01.2018 17:00;407.77194213867188;-123;-606.86114501953125;-588.0999755859375;-881.9686279296875;196;-682.09600830078125;-715;725.83660888671875;200;-1037.3172607421875;-1030.0999755859375;
02.01.2018 18:00;404.54788208007812;-250;-688.6817626953125;-608.4000244140625;-943.904541015625;164;-809.5855712890625;-649;760.73712158203125;48;-1276.8868408203125;-1295.4000244140625;
02.01.2018 19:00;511.45184326171875;-50;-637.540771484375;-568.9000244140625;-761.0484619140625;141;-637.13702392578125;-219;811.503173828125;-6;-712.77117919921875;-702.9000244140625;
02.01.2018 20:00;482.08944702148438;-150;-661.721923828125;-819.70001220703125;-788.6353759765625;286;-471.7220458984375;-11;866.37994384765625;153;-573.6099853515625;-541.699951171875;
02.01.2018 21:00;381.70529174804688;-75;-660.62255859375;-916;-715.1611328125;160;-397.44235229492188;97;778.56085205078125;118;-612.95989990234375;-616;
02.01.2018 22:00;385.801513671875;-150;-782.05621337890625;-1121.300048828125;-975.00714111328125;101;-297.45718383789062;135;941.68499755859375;275;-727.0340576171875;-760.300048828125;
02.01.2018 23:00;445.85394287109375;-130;-671.20733642578125;-970.0999755859375;-1006.6521606445313;1;-187.10148620605469;564;1027.6976318359375;129;-391.40936279296875;-406.0999755859375;
03.01.2018 00:00;605.553955078125;-15;-640.9560546875;-950.29998779296875;-909.5386962890625;85;250.02833557128906;773;1298.0235595703125;738;603.111083984375;630.699951171875;
03.01.2018 01:00;676.36846923828125;-25;-502.13851928710938;-308.300048828125;-938.54779052734375;85;380.36618041992188;741;1338.2589111328125;458;954.3072509765625;950.699951171875;
03.01.2018 02:00;652.59490966796875;-9;-738.41326904296875;-1099.699951171875;-995.19317626953125;335;573.71490478515625;850;1484.5328369140625;908;977.2362060546875;984.300048828125;
03.01.2018 03:00;628.30560302734375;-0;-838.97271728515625;-1090.199951171875;-1091.7982177734375;374;574.45245361328125;835;1594.2164306640625;768;866.20361328125;886.800048828125;
03.01.2018 04:00;568.34173583984375;-0;-848.17529296875;-924.5;-1059.8076171875;350;631.9716796875;880;1692.1888427734375;740;984.51934814453125;1045.5;
03.01.2018 05:00;500.82681274414062;-65;-930.65936279296875;-867.20001220703125;-1182.1165771484375;450;559.2725830078125;600;1581.512451171875;399;528.8359375;516.800048828125;
03.01.2018 06:00;274.29940795898438;-151;-1087.2745361328125;-1165.5;-1217.3192138671875;450;290.05624389648438;450;1504.1591796875;136;-236.07884216308594;-280.5;
03.01.2018 07:00;251.55416870117188;-169;-1149.62255859375;-1315.699951171875;-1269.9815673828125;450;280.88067626953125;350;1474.1417236328125;111;-413.02752685546875;-573.699951171875;
03.01.2018 08:00;235.80361938476563;-146;-1155.18017578125;-1376.800048828125;-1268.409423828125;450;51.321098327636719;300;1532.182373046875;111;-604.2825927734375;-661.800048828125;
03.01.2018 09:00;278.57083129882812;-98;-1115.417724609375;-1339;-1114.60009765625;449;-5.3386120796203613;300;1520.3526611328125;120;-436.43289184570312;-568;
03.01.2018 10:00;295.7459716796875;-90;-1086.62548828125;-1468.199951171875;-1080.3284912109375;450;21.467376708984375;500;1579.132080078125;180;-270.608642578125;-428.199951171875;
03.01.2018 11:00;303.06021118164062;-100;-1149.14208984375;-1600.800048828125;-1021.8499755859375;450;86.028678894042969;654;1583.736572265625;266;-198.16659545898438;-330.800048828125;
03.01.2018 12:00;370.8209228515625;49;-1176.4620361328125;-1548.800048828125;-966.9471435546875;450;129.38169860839844;700;1555.0032958984375;310;-88.203201293945312;-39.800048828125;
03.01.2018 13:00;387.88134765625;39;-1215.691650390625;-1612.199951171875;-988.26416015625;450;180.53901672363281;750;1560.4942626953125;335;-75.0411605834961;-38.199951171875;
03.01.2018 14:00;397.56942749023438;12;-1267.438720703125;-1672.699951171875;-1070.85107421875;450;263.273193359375;750;1558.0838623046875;350;-119.36342620849609;-110.699951171875;
03.01.2018 15:00;435.15402221679688;92;-1305.7042236328125;-1655.699951171875;-1052.95361328125;450;217.92880249023438;650;1580.0499267578125;290;-125.52501678466797;-173.699951171875;
03.01.2018 16:00;513.9176025390625;150;-1512.7421875;-1710.300048828125;-1055.9122314453125;449;303.23263549804688;650;1624.4739990234375;265;-127.03005218505859;-196.300048828125;
03.01.2018 17:00;513.5406494140625;-2;-1432.8397216796875;-1524.300048828125;-1181.759033203125;450;255.109619140625;600;1573.367431640625;246;-272.58099365234375;-230.300048828125;
03.01.2018 18:00;436.28369140625;-97;-1416.7696533203125;-1609.9000244140625;-1227.52783203125;450;120.40370178222656;500;1567.8731689453125;230;-519.73681640625;-526.9000244140625;
03.01.2018 19:00;382.51666259765625;-141;-1311.67724609375;-1578.4000244140625;-1246.529541015625;450;36.030757904052734;450;1525.408203125;196;-614.25115966796875;-623.4000244140625;
03.01.2018 20:00;363.97329711914062;-155;-1325.4635009765625;-1520.699951171875;-1197.8726806640625;450;33.5906867980957;450;1528.1727294921875;196;-597.59942626953125;-579.699951171875;
03.01.2018 21:00;253.96571350097656;-125;-1183.5433349609375;-1567.4000244140625;-1074.758544921875;450;66.866561889648438;600;1533.992919921875;245;-403.47674560546875;-397.4000244140625;
03.01.2018 22:00;359.3990478515625;-86;-1054.7698974609375;-1341.199951171875;-1014.130126953125;450;138.01127624511719;630;1516.279296875;301;-55.210487365722656;-46.199951171875;
03.01.2018 23:00;606.4212646484375;-0;-882.35882568359375;-1213;-864.74334716796875;374;241.19296264648438;777;1500.945068359375;723;601.45709228515625;661;
04.01.2018 00:00;659.64410400390625;-0;-960.43072509765625;-1388.5;-633.45037841796875;426;458.42611694335938;1163;1588.8253173828125;1023;1113.0145263671875;1223.5;
04.01.2018 01:00;650.0313720703125;-0;-997.79620361328125;-1561.4000244140625;-520.77264404296875;450;581.966064453125;1266;1535.572998046875;1134;1249.0015869140625;1288.5999755859375;
04.01.2018 02:00;633.62176513671875;-0;-989.46551513671875;-1541;-513.70880126953125;450;648.7730712890625;1238;1436.0986328125;1183;1215.3192138671875;1330;
04.01.2018 03:00;529.10845947265625;-0;-938.05615234375;-1518;-464.09390258789062;449;497.03067016601562;1233;1538.828369140625;1057;1162.8173828125;1221;
04.01.2018 04:00;509.14718627929688;-0;-944.567626953125;-1556.5;-492.6263427734375;450;497.17626953125;1449;1507.44970703125;879;1076.5791015625;1221.5;
04.01.2018 05:00;455.21713256835938;-0;-914.6185302734375;-1382.800048828125;-622.18896484375;346;381.42208862304688;1113;1469.4713134765625;758;769.3031005859375;834.199951171875;
04.01.2018 06:00;463.35809326171875;-0;-1057.1846923828125;-1416.199951171875;-693.43121337890625;394;264.60140991210938;895;1486.6669921875;578;464.01065063476562;450.800048828125;
04.01.2018 07:00;563.35650634765625;-0;-1059.129150390625;-1572.5;-647.8193359375;420;168.88189697265625;1005;1464.732666015625;679;490.0225830078125;531.5;
04.01.2018 08:00;576.970458984375;-26;-1071.9520263671875;-1519.5999755859375;-653.838134765625;450;-63.608768463134766;618;1330.2674560546875;657;117.83895111083984;179.39990234375;
04.01.2018 09:00;746.97784423828125;-80;-1144.93994140625;-1389.300048828125;-729.2149658203125;395;-149.02491760253906;600;1296.079833984375;603;19.8778018951416;128.699951171875;
04.01.2018 10:00;823.27685546875;18;-1252.074462890625;-1354.800048828125;-1071.3369140625;311;-168.41316223144531;373;1314.7130126953125;478;-353.8345947265625;-174.800048828125;
04.01.2018 11:00;764.586181640625;10;-1187.9847412109375;-1195.5;-1014.2113037109375;308;-249.874755859375;74;1256.204833984375;448;-431.27981567382812;-355.5;
04.01.2018 12:00;766.1175537109375;60;-1066.35009765625;-1172.4000244140625;-839.6656494140625;308;-142.52955627441406;460;1284.200439453125;320;1.7726074457168579;-24.4000244140625;
04.01.2018 13:00;796.4754638671875;40;-1005.6151733398438;-1007.0999755859375;-751.4302978515625;298;35.945171356201172;439;1286.6983642578125;577;362.07354736328125;346.9000244140625;
04.01.2018 14:00;635.27294921875;90;-960.16729736328125;-1140.300048828125;-734.3984375;314;272.22320556640625;616;1274.8575439453125;622;487.78802490234375;501.699951171875;
04.01.2018 15:00;560.4329833984375;25;-933.67333984375;-1173.5999755859375;-682.15716552734375;353;382.83502197265625;774;1243.372314453125;637;570.80987548828125;615.4000244140625;
04.01.2018 16:00;332.17141723632812;-92;-1037.895263671875;-1363.0999755859375;-856.3369140625;360;272.6644287109375;306;1101.3212890625;645;-188.07498168945313;-144.10009765625;
04.01.2018 17:00;327.64706420898438;-0;-982.92449951171875;-1268.4000244140625;-835.01275634765625;235;150.90034484863281;139;950.88031005859375;579;-388.50942993164062;-315.39990234375;
04.01.2018 18:00;277.3914794921875;-0;-921.05487060546875;-1220.800048828125;-914.3499755859375;401;2.9355652332305908;-298;948.7548828125;527;-606.322998046875;-590.800048828125;
04.01.2018 19:00;404.35299682617188;-50;-984.963134765625;-1290.199951171875;-923.111572265625;399;146.45672607421875;190;1144.7921142578125;556;-212.47285461425781;-195.199951171875;
04.01.2018 20:00;441.18707275390625;-100;-1124.2139892578125;-1441.0999755859375;-927.9464111328125;401;142.17985534667969;499;1205.6690673828125;388;-263.12448120117188;-253.0999755859375;
04.01.2018 21:00;267.18362426757812;-170;-1005.978515625;-1339.199951171875;-1013.4970092773438;173;86.587249755859375;695;1189.9757080078125;263;-475.72900390625;-378.199951171875;
04.01.2018 22:00;351.19146728515625;-210;-1072.132568359375;-1222.5;-1212.8450927734375;146;46.9566650390625;552;1324.4566650390625;193;-562.3729248046875;-541.5;
04.01.2018 23:00;441.67367553710938;-50;-1007.1454467773438;-1110.5;-1219.6204833984375;149;116.971435546875;474;1340.357177734375;207;-327.76373291015625;-330.5;
05.01.2018 00:00;716.38629150390625;-0;-1044.1063232421875;-1419.699951171875;-903.44696044921875;382;551.52386474609375;1118;1499.583984375;813;819.94091796875;893.300048828125;
05.01.2018 01:00;724.84503173828125;-0;-1065.81396484375;-1448.199951171875;-794.56976318359375;407;706.278076171875;1196;1583.1573486328125;1038;1153.896728515625;1192.800048828125;
05.01.2018 02:00;747.86114501953125;-0;-1056.206787109375;-1374.300048828125;-944.07769775390625;450;658.9119873046875;1161;1664.1480712890625;920;1070.6365966796875;1156.699951171875;
05.01.2018 03:00;657.87713623046875;-0;-1073.0235595703125;-1369.4000244140625;-995.85858154296875;430;641.69793701171875;1045;1675.640380859375;890;906.3333740234375;995.5999755859375;
05.01.2018 04:00;633.14654541015625;-0;-1071.4521484375;-1428.199951171875;-902.58807373046875;450;723.908203125;1141;1656.849609375;925;1039.864013671875;1087.800048828125;
05.01.2018 05:00;547.98956298828125;-0;-1046.189208984375;-1362.800048828125;-987.10870361328125;362;615.8193359375;1179;1533.1273193359375;526;663.63836669921875;704.199951171875;
05.01.2018 06:00;613.3509521484375;-0;-1163.360107421875;-1464.0999755859375;-1037.817138671875;408;564.821533203125;924;1570.3314208984375;644;547.32647705078125;511.9000244140625;
05.01.2018 07:00;502.72781372070312;-43;-1061.6993408203125;-1448.0999755859375;-820.08148193359375;447;344.53619384765625;825;1515.666015625;738;481.14910888671875;518.9000244140625;
05.01.2018 08:00;626.91949462890625;-25;-1093.19970703125;-1472.0999755859375;-802.4749755859375;408;264.237548828125;902;1433.400634765625;667;428.88302612304688;479.9000244140625;
05.01.2018 09:00;653.36767578125;-90;-1082.156494140625;-1132.0999755859375;-926.51568603515625;458;136.70864868164063;495;1486.001708984375;606;267.40570068359375;336.89990234375;
05.01.2018 10:00;851.46600341796875;-0;-999.44384765625;-972.29998779296875;-978.3642578125;368;-39.589469909667969;376;1347.0155029296875;458;181.08392333984375;229.699951171875;
05.01.2018 11:00;981.47015380859375;95;-1045.78515625;-1283.199951171875;-1004.10302734375;331;8.3915586471557617;778;1400.8096923828125;444;340.78311157226562;364.800048828125;
05.01.2018 12:00;1004.4498901367188;-30;-962.2159423828125;-1092.5;-932.47613525390625;353;44.530208587646484;617;1385.6934814453125;626;539.98150634765625;473.5;
05.01.2018 13:00;1141.4005126953125;-0;-921.03387451171875;-1032.0999755859375;-988.7093505859375;448;-89.669685363769531;306;1246.03173828125;656;388.01937866210938;377.89990234375;
05.01.2018 14:00;1125.3917236328125;-0;-739.28253173828125;-814.29998779296875;-761.71234130859375;458;-261.5390625;202;981.876708984375;509;344.7344970703125;354.699951171875;
05.01.2018 15:00;1001.2079467773438;-0;-730.3575439453125;-871.29998779296875;-821.26214599609375;424;-453.83792114257812;-106;762.53570556640625;330;-241.71395874023438;-223.300048828125;
05.01.2018 16:00;919.486328125;310;-785.3924560546875;-1132.199951171875;-747.780029296875;277;-265.64239501953125;431;776.8206787109375;38;-102.50789642333984;-76.199951171875;
05.01.2018 17:00;868.4315185546875;400;-678.12371826171875;-971.20001220703125;-797.686767578125;121;-419.12399291992188;-296;577.66375732421875;353;-448.83917236328125;-393.199951171875;
05.01.2018 18:00;785.3179931640625;305;-484.250244140625;-228.70001220703125;-759.62646484375;121;-665.78973388671875;-718;424.31796264648438;-165;-700.030517578125;-685.699951171875;
05.01.2018 19:00;786.90069580078125;246;-469.70004272460938;-151;-706.5250244140625;135;-709.61749267578125;-726;471.32199096679688;-167;-627.619873046875;-663;
05.01.2018 20:00;862.48028564453125;-33;-465.00204467773438;-464.70001220703125;-691.33233642578125;261;-639.4598388671875;-243;579.22613525390625;97;-354.0877685546875;-382.699951171875;
05.01.2018 21:00;857.6240234375;-25;-586.37103271484375;-886.5;-939.38909912109375;229;-605.28912353515625;-246;648.52728271484375;374;-624.89788818359375;-554.5;
05.01.2018 22:00;1187.6051025390625;170;-666.761474609375;-904;-1222.626220703125;23;-855.20965576171875;-458;546.003173828125;171;-1010.9890747070313;-998;
05.01.2018 23:00;822.99761962890625;-0;-652.46435546875;-821.29998779296875;-1290.930419921875;-184;-823.454833984375;-631;608.9151611328125;343;-1334.9368896484375;-1293.300048828125;
06.01.2018 00:00;588.059814453125;-0;-363.68289184570312;269.0999755859375;-1078.144775390625;102;-698.885009765625;-1089;508.18386840820312;-243;-1044.468994140625;-960.9000244140625;
06.01.2018 01:00;642.16912841796875;-0;-122.24076080322266;574.800048828125;-815.6036376953125;60;-587.0194091796875;-713;501.8614501953125;-177;-380.833251953125;-255.199951171875;
06.01.2018 02:00;602.4522705078125;-0;-98.685394287109375;568.300048828125;-727.76959228515625;165;-484.2518310546875;-762;485.1314697265625;-164;-223.12309265136719;-192.699951171875;
06.01.2018 03:00;616.75531005859375;-0;-183.79298400878906;633.0999755859375;-708.265380859375;161;-415.602294921875;-779;534.6097412109375;-89;-156.29563903808594;-73.89990234375;
06.01.2018 04:00;622.9285888671875;-0;-274.8201904296875;391.300048828125;-734.50616455078125;159;-463.74346923828125;-973;498.50994873046875;73;-351.63125610351562;-349.699951171875;
06.01.2018 05:00;706.1893310546875;-0;-507.64443969726562;-40.29998779296875;-913.415771484375;268;-394.6534423828125;-621;668.43255615234375;69;-441.09170532226562;-324.300048828125;
06.01.2018 06:00;675.59710693359375;-0;-639.3642578125;-96.20001220703125;-1086.791015625;302;-474.12677001953125;-779;724.63177490234375;-103;-800.05316162109375;-676.199951171875;
06.01.2018 07:00;773.5706787109375;100;-643.1181640625;-26.70001220703125;-1189.5618896484375;202;-558.37225341796875;-688;676.66949462890625;-433;-940.81201171875;-845.699951171875;
06.01.2018 08:00;853.57421875;112;-685.99285888671875;-101.0999755859375;-1031.0362548828125;256;-471.67788696289062;-566;658.08349609375;-342;-677.04925537109375;-641.0999755859375;
06.01.2018 09:00;1181.37744140625;394;-684.74774169921875;-151.29998779296875;-948.75860595703125;126;-613.84521484375;-860;479.2550048828125;5;-586.7191162109375;-486.300048828125;
06.01.2018 10:00;1252.37890625;395;-746.33642578125;-155;-939.119873046875;141;-629.4256591796875;-1003;367.87789916992188;115;-694.625244140625;-507;
06.01.2018 11:00;1274.1998291015625;570;-774.1168212890625;-384.29998779296875;-943.9256591796875;317;-661.1312255859375;-1146;282.84585571289062;38;-822.128173828125;-605.300048828125;
06.01.2018 12:00;1159.3260498046875;500;-748.2398681640625;-184.5;-1006.905029296875;20;-744.4735107421875;-1407;154.82098388671875;27;-1185.4713134765625;-1044.5;
06.01.2018 13:00;1045.848388671875;441;-561.73822021484375;-40.4000244140625;-862.18365478515625;71;-717.8179931640625;-1413;114.60308837890625;47;-981.288330078125;-894.4000244140625;
06.01.2018 14:00;1059.9671630859375;350;-370.52362060546875;94.79998779296875;-674.099609375;51;-713.9361572265625;-1098;58.502288818359375;-6;-640.08990478515625;-608.199951171875;
06.01.2018 15:00;1065.2174072265625;287;-316.055419921875;171.199951171875;-722.66009521484375;51;-689.08349609375;-969;125.53041076660156;-22;-537.0511474609375;-481.800048828125;
06.01.2018 16:00;620.0394287109375;200;-549.36737060546875;-81;-914.21466064453125;89;-734.30157470703125;-1583;226.18658447265625;7;-1351.6575927734375;-1368;
06.01.2018 17:00;805.5006103515625;385;-524.54449462890625;-183.0999755859375;-1123.42431640625;101;-1012.6043701171875;-1672;112.64015960693359;-359;-1742.432373046875;-1728.0999755859375;
06.01.2018 18:00;747.69891357421875;200;-235.00163269042969;-248.29998779296875;-875.2003173828125;22;-1342.3824462890625;-1556;-114.59282684326172;-249;-1819.478271484375;-1831.300048828125;
06.01.2018 19:00;746.991455078125;200;-513.17962646484375;-138.70001220703125;-1155.0582275390625;29;-1154.4444580078125;-1848;160.03205871582031;-185;-1915.6588134765625;-1942.699951171875;
06.01.2018 20:00;534.45733642578125;79;-554.404052734375;4.9000244140625;-1130.7186279296875;194;-974.18206787109375;-1757;291.22384643554688;-340;-1833.62353515625;-1819.0999755859375;
06.01.2018 21:00;363.82098388671875;-85;-442.64675903320312;-171.79998779296875;-1005.7015991210938;182;-921.50274658203125;-1370;281.46865844726562;-258;-1724.5615234375;-1702.800048828125;
06.01.2018 22:00;483.17733764648438;-50;-493.35140991210938;-304.20001220703125;-1320.4222412109375;-53;-1028.17724609375;-1313;376.91510009765625;-253;-1981.8585205078125;-1973.199951171875;
06.01.2018 23:00;370.82208251953125;-61;-383.70770263671875;-163.9000244140625;-1265.8126220703125;-275;-998.83837890625;-1113;352.53536987304688;-301;-1925.001220703125;-1913.9000244140625;
07.01.2018 00:00;410.65798950195312;-104;-566.65936279296875;-583.9000244140625;-1374.83349609375;-271;-668.41021728515625;-441;530.667236328125;-236;-1668.5777587890625;-1635.9000244140625;
07.01.2018 01:00;543.8480224609375;-0;-561.48175048828125;-516.0999755859375;-1322.741943359375;-56;-536.113037109375;-380;563.81341552734375;-288;-1312.6754150390625;-1240.0999755859375;
07.01.2018 02:00;626.80621337890625;-0;-331.75900268554688;-82.5;-1069.585205078125;-8;-297.8558349609375;-93;647.167724609375;-152;-425.22610473632812;-335.5;
07.01.2018 03:00;546.280517578125;-0;-201.90629577636719;212.9000244140625;-965.20526123046875;-141;-294.6650390625;-334;402.52572631835938;-130;-512.97027587890625;-392.10009765625;
07.01.2018 04:00;505.81185913085938;-0;-177.73338317871094;6.300048828125;-835.00140380859375;-73;-189.55902099609375;1;369.00515747070312;-60;-327.47677612304688;-125.699951171875;
07.01.2018 05:00;591.38519287109375;-0;-370.04461669921875;-271.20001220703125;-971.490478515625;65;-31.914213180541992;125;555.4881591796875;4;-226.57595825195313;-77.199951171875;
07.01.2018 06:00;688.7008056640625;-0;-420.17413330078125;-43;-983.6466064453125;12;57.727413177490234;-10;627.3201904296875;53;-30.072309494018555;12;
07.01.2018 07:00;652.71624755859375;-0;-520.51483154296875;-238.0999755859375;-1148.2626953125;91;-22.465730667114258;-141;611.612060546875;-54;-426.91497802734375;-342.0999755859375;
07.01.2018 08:00;470.89846801757812;-117;-862.518798828125;-895;-1371.7628173828125;36;-157.45317077636719;-378;496.03872680664062;-40;-1424.797607421875;-1394;
07.01.2018 09:00;473.4918212890625;-281;-1029.150634765625;-1104.5;-1384.3236083984375;348;133.63548278808594;13;835.6199951171875;104;-970.7269287109375;-920.5;
07.01.2018 10:00;346.57723999023438;-439;-1041.2259521484375;-1162.4000244140625;-1323.1964111328125;609;239.40138244628906;70;959.61700439453125;104;-818.82672119140625;-818.4000244140625;
