Data version;From;To;Agregation function;Agregation;
real data;01.01.2016 00:00:00;31.12.2016 23:59:59;agregation average;hour;
Date;PSE Actual [MW];PSE Planned [MW];SEPS Actual [MW];SEPS Planned [MW];APG Actual [MW];APG Planned [MW];TenneT Actual [MW];TenneT Planned [MW];50HzT Actual [MW];50HzT Planned [MW];CEPS Actual [MW];CEPS Planned [MW];
02.01.2016 01:00;1141.8909912109375;-0;-1100.22119140625;-1133.699951171875;-1990.8511962890625;177;-210.3773193359375;10;1059.8543701171875;-168;-1099.704345703125;-1114.699951171875;
02.01.2016 02:00;1053.6947021484375;-0;-1004.4739379882813;-1103.4000244140625;-1924.2021484375;177;-163.19691467285156;10;975.6585693359375;-155;-1062.5196533203125;-1071.4000244140625;
02.01.2016 03:00;922.51531982421875;-0;-928.9365234375;-1106.0999755859375;-1777.59765625;177;-136.30355834960938;10;812.3310546875;-168;-1107.9913330078125;-1087.0999755859375;
02.01.2016 04:00;930.302978515625;-0;-1084.1402587890625;-1286;-1811.1378173828125;177;-126.02903747558594;5;750.99945068359375;-168;-1340.004638671875;-1272;
02.01.2016 05:00;944.16168212890625;-0;-999.42333984375;-1137.5999755859375;-1770.7928466796875;177;-195.23268127441406;5;837.26336669921875;-168;-1184.0238037109375;-1123.5999755859375;
02.01.2016 06:00;962.7137451171875;-0;-1098.997314453125;-1285.199951171875;-1797.6678466796875;177;-217.558349609375;18;887.98675537109375;-148;-1263.52294921875;-1238.199951171875;
02.01.2016 07:00;1173.7044677734375;-0;-1239.39697265625;-1325.5;-2012.2232666015625;177;-285.38705444335938;28;1100.4017333984375;-148;-1262.9012451171875;-1268.5;
02.01.2016 08:00;1226.2210693359375;-0;-1402.7501220703125;-1393.9000244140625;-2130.321044921875;177;-287.489990234375;28;1236.181884765625;-148;-1358.158203125;-1336.9000244140625;
02.01.2016 09:00;1363.13916015625;-0;-1551.5604248046875;-1571.4000244140625;-2146.4609375;177;-251.74412536621094;111;1284.3560791015625;2;-1302.270263671875;-1281.4000244140625;
02.01.2016 10:00;1386.225830078125;-0;-1475.1064453125;-1456.9000244140625;-2024.3056640625;177;-182.17304992675781;266;1262.630126953125;7;-1032.729248046875;-1006.9000244140625;
02.01.2016 11:00;1283.7879638671875;-0;-1469.0390625;-1417.9000244140625;-1933.639892578125;177;-137.15631103515625;285;1288.41064453125;7;-967.6365966796875;-948.9000244140625;
02.01.2016 12:00;1232.722412109375;-0;-1500.510986328125;-1454.800048828125;-1971.52978515625;177;-202.48646545410156;63;1200.4915771484375;7;-1241.313232421875;-1207.800048828125;
02.01.2016 13:00;1268.5419921875;-0;-1482.3153076171875;-1369.5999755859375;-1998.5052490234375;177;-190.27641296386719;63;1252.805908203125;7;-1149.7490234375;-1122.5999755859375;
02.01.2016 14:00;1262.39697265625;-0;-1465.0462646484375;-1398.5999755859375;-1982.0069580078125;177;-236.45498657226563;92;1216.3701171875;38;-1204.7412109375;-1091.5999755859375;
02.01.2016 15:00;1310.964599609375;-0;-1501.52685546875;-1428.699951171875;-2005.5257568359375;177;-252.89204406738281;86;1248.5712890625;7;-1200.40869140625;-1158.699951171875;
02.01.2016 16:00;1283.493408203125;-0;-1543.7259521484375;-1408.300048828125;-1895.4429931640625;177;-194.782470703125;136;1270.3599853515625;47;-1080.0980224609375;-1048.300048828125;
02.01.2016 17:00;1198.368408203125;-0;-1531.919921875;-1650.300048828125;-1744.5123291015625;177;-441.63681030273438;213;1147.5032958984375;-3;-1372.197509765625;-1263.300048828125;
02.01.2016 18:00;1198.9549560546875;-0;-1513.143310546875;-1684.699951171875;-1728.1123046875;177;-491.42218017578125;95;1083.1180419921875;52;-1450.6048583984375;-1360.699951171875;
02.01.2016 19:00;1239.7716064453125;-0;-1591.8092041015625;-1756.800048828125;-1798.6959228515625;177;-484.28082275390625;73;1109.7374267578125;12;-1525.27685546875;-1494.800048828125;
02.01.2016 20:00;1355.21044921875;-0;-1620.2064208984375;-1797;-1852.386962890625;212;-362.67437744140625;393;1262.93212890625;7;-1217.125244140625;-1185;
02.01.2016 21:00;1358.649658203125;-0;-1530.7081298828125;-1704.4000244140625;-1884.323974609375;177;-365.22991943359375;374;1229.388916015625;7;-1192.2232666015625;-1146.4000244140625;
02.01.2016 22:00;1405.0279541015625;-0;-1553.2603759765625;-1638.699951171875;-2085.753173828125;177;-392.41079711914062;103;1260.969482421875;-8;-1365.427001953125;-1366.699951171875;
02.01.2016 23:00;1327.396484375;-0;-1445.3538818359375;-1486.5999755859375;-2126.162109375;177;-427.34182739257812;-86;1231.394775390625;2;-1440.06640625;-1393.5999755859375;
03.01.2016 00:00;1117.885986328125;-0;-1272.219970703125;-1289.199951171875;-1971.404296875;152;-401.559814453125;-118;1082.29833984375;-173;-1444.9996337890625;-1428.199951171875;
03.01.2016 01:00;1144.280029296875;-0;-1167.5513916015625;-1174.5;-1919.8590087890625;152;-343.4654541015625;-136;1079.1361083984375;-56;-1207.459716796875;-1214.5;
03.01.2016 02:00;1186.6593017578125;-0;-1038.57470703125;-1118.5999755859375;-1827.0821533203125;162;-320.62606811523438;-93;926.98760986328125;-66;-1072.635986328125;-1115.5999755859375;
03.01.2016 03:00;1210.5592041015625;-0;-1174.361572265625;-1325.199951171875;-1826.9066162109375;217;-286.64431762695312;-16;921.6507568359375;-6;-1155.70263671875;-1130.199951171875;
03.01.2016 04:00;1211.5389404296875;-0;-1135.84130859375;-1327.300048828125;-1756.9881591796875;262;-244.98098754882813;5;876.63232421875;37;-1049.6390380859375;-1023.2999877929688;
03.01.2016 05:00;1290.596923828125;-0;-1094.603759765625;-1139.5999755859375;-1815.6651611328125;252;-248.9222412109375;-22;925.815185546875;5;-942.77911376953125;-904.5999755859375;
03.01.2016 06:00;1272.197265625;-0;-1168.9434814453125;-1249.5999755859375;-1952.343505859375;152;-305.50717163085938;-73;931.4495849609375;-23;-1223.147216796875;-1193.5999755859375;
03.01.2016 07:00;1389.1673583984375;-0;-1282.8797607421875;-1314.5;-2104.3916015625;152;-252.25181579589844;94;1125.3602294921875;-23;-1124.99560546875;-1091.5;
03.01.2016 08:00;1470.85888671875;-0;-1506.028076171875;-1467.800048828125;-2199.3330078125;232;-247.89231872558594;-12;1227.770263671875;2;-1254.624267578125;-1245.800048828125;
03.01.2016 09:00;1598.0072021484375;-0;-1561.30615234375;-1592.300048828125;-2173.844482421875;410;-159.62727355957031;179;1344.06591796875;74;-952.70477294921875;-929.300048828125;
03.01.2016 10:00;1807.1134033203125;-0;-1627.39013671875;-1688.9000244140625;-2223.50390625;595;-162.21435546875;125;1381.0802001953125;160;-824.91448974609375;-808.9000244140625;
03.01.2016 11:00;1724.447998046875;-0;-1644.8895263671875;-1722.0999755859375;-2161.61962890625;595;-130.79669189453125;125;1311.3212890625;160;-901.53668212890625;-842.0999755859375;
03.01.2016 12:00;1624.1558837890625;-0;-1628.2969970703125;-1673;-2205.77734375;595;-224.35630798339844;-353;1164.6854248046875;160;-1269.5892333984375;-1271;
03.01.2016 13:00;1600.802978515625;-0;-1604.560546875;-1668.9000244140625;-2207.508056640625;595;-183.34342956542969;-241;1242.849853515625;160;-1151.75927734375;-1154.89990234375;
03.01.2016 14:00;1572.69140625;-0;-1571.63232421875;-1626.5999755859375;-2179.347900390625;595;-177.11680603027344;-241;1236.7410888671875;160;-1118.664306640625;-1112.5999755859375;
03.01.2016 15:00;1578.49267578125;-0;-1545.8326416015625;-1633.199951171875;-2046.4625244140625;595;-101.62099456787109;143;1351.1239013671875;160;-764.299560546875;-735.199951171875;
03.01.2016 16:00;1653.5966796875;-0;-1656.7320556640625;-1747.199951171875;-2029.838623046875;675;-61.07843017578125;199;1320.621826171875;180;-773.4306640625;-693.199951171875;
03.01.2016 17:00;1485.1671142578125;-0;-1430.9542236328125;-1530;-1763.692138671875;653;-215.97575378417969;100;1219.1632080078125;160;-706.291748046875;-617;
03.01.2016 18:00;1335.214599609375;-0;-1368.4554443359375;-1448;-1748.1502685546875;381;-347.10699462890625;-39;1120.9793701171875;142;-1007.518798828125;-964;
03.01.2016 19:00;1319.708740234375;-0;-1455.1092529296875;-1589.5999755859375;-1736.412109375;401;-438.65005493164062;-120;1099.9559326171875;120;-1210.5067138671875;-1188.5999755859375;
03.01.2016 20:00;1452.1265869140625;-0;-1565.0731201171875;-1749.5;-1819.794189453125;470;-407.31124877929688;-40;1078.4822998046875;103;-1261.5697021484375;-1216.5;
03.01.2016 21:00;1404.8433837890625;-0;-1464.471923828125;-1669.300048828125;-1775.35693359375;446;-452.70748901367188;-68;1043.001220703125;94;-1244.6917724609375;-1197.300048828125;
03.01.2016 22:00;1304.9083251953125;-0;-1368.6678466796875;-1514.800048828125;-1804.3984375;358;-560.52935791015625;-278;1050.6337890625;80;-1378.053466796875;-1354.800048828125;
03.01.2016 23:00;1269.379150390625;-0;-1261.87939453125;-1342.300048828125;-1809.53955078125;254;-584.78045654296875;-274;1014.83154296875;40;-1371.98876953125;-1322.300048828125;
04.01.2016 00:00;1310.7449951171875;-0;-1005.2698974609375;-905.29998779296875;-1430.8641357421875;562;-304.8994140625;-171;1046.9200439453125;200;-383.36834716796875;-314.300048828125;
04.01.2016 01:00;1177.7830810546875;-0;-814.02618408203125;-830.20001220703125;-1235.4053955078125;600;-370.89224243164062;-285;833.3721923828125;170;-409.1685791015625;-345.199951171875;
04.01.2016 02:00;1053.635498046875;-0;-784.682861328125;-856.79998779296875;-1033.9990234375;600;-314.63323974609375;-303;632.08428955078125;163;-447.59524536132812;-396.800048828125;
04.01.2016 03:00;981.605712890625;-0;-716.39752197265625;-924.5999755859375;-935.3721923828125;551;-278.4857177734375;-82;564.384033203125;132;-384.26565551757812;-323.5999755859375;
04.01.2016 04:00;1003.6746215820313;-0;-891.26580810546875;-1178.9000244140625;-1036.1324462890625;661;-260.79531860351562;-19;777.20550537109375;158;-407.3134765625;-378.9000244140625;
04.01.2016 05:00;1146.4373779296875;-0;-1060.1341552734375;-1498;-1252.301025390625;670;-298.512451171875;200;957.91021728515625;200;-506.60012817382812;-428;
04.01.2016 06:00;1292.484619140625;-0;-1367.9583740234375;-1685.5999755859375;-1430.452880859375;499;-355.05044555664062;224;1000.3364868164063;157;-860.64056396484375;-805.5999755859375;
04.01.2016 07:00;1322.166015625;-0;-1358.47900390625;-1686;-1329.517333984375;698;-279.43820190429688;230;989.23687744140625;170;-656.03155517578125;-588;
04.01.2016 08:00;1346.896240234375;130;-1489.210693359375;-1846.0999755859375;-1545.6260986328125;526;-398.5511474609375;-65;919.37957763671875;145;-1167.112060546875;-1110.10009765625;
04.01.2016 09:00;1494.0328369140625;102;-1617.8843994140625;-1867.4000244140625;-1663.84130859375;676;-260.14437866210938;-90;1040.484619140625;195;-1007.3526611328125;-984.39990234375;
04.01.2016 10:00;1589.8409423828125;52;-1621.8431396484375;-1900;-1669.7020263671875;690;-181.65350341796875;205;1082.061279296875;195;-801.29638671875;-758;
04.01.2016 11:00;1628.712646484375;-0;-1642.8626708984375;-1900.199951171875;-1720.513916015625;690;-174.50003051757813;214;1065.4920654296875;186;-843.671875;-810.199951171875;
04.01.2016 12:00;1615.07470703125;-0;-1811.733642578125;-1900.300048828125;-1792.2149658203125;700;-172.54646301269531;-108;1013.2410278320313;200;-1148.17919921875;-1108.300048828125;
04.01.2016 13:00;1594.3819580078125;-0;-1828.606689453125;-1899.9000244140625;-1768.96533203125;700;-194.46682739257813;-126;1014.87353515625;200;-1182.7833251953125;-1125.89990234375;
04.01.2016 14:00;1543.913818359375;-0;-1783.1434326171875;-1900.4000244140625;-1725.482177734375;700;-143.53587341308594;-77;978.452880859375;200;-1129.794677734375;-1077.39990234375;
04.01.2016 15:00;1608.5101318359375;25;-1733.5201416015625;-1900.0999755859375;-1684.5767822265625;700;-63.281185150146484;200;1061.2491455078125;200;-811.618896484375;-775.0999755859375;
04.01.2016 16:00;1650.0943603515625;-0;-1705.708740234375;-1900.0999755859375;-1777.176025390625;700;-58.963165283203125;200;1059.3785400390625;200;-832.3751220703125;-800.0999755859375;
04.01.2016 17:00;1637.2149658203125;-0;-1625.927734375;-1804.699951171875;-1842.890869140625;675;15.924092292785645;237;1031.1728515625;157;-784.50665283203125;-735.699951171875;
04.01.2016 18:00;1619.7606201171875;-0;-1570.5675048828125;-1810.0999755859375;-1847.2408447265625;560;-96.891738891601562;210;966.658203125;132;-928.28125;-908.0999755859375;
04.01.2016 19:00;1697.4224853515625;-0;-1600.96337890625;-1797.5999755859375;-1914.49609375;525;-107.85336303710938;238;997.2119140625;127;-928.6783447265625;-907.5999755859375;
04.01.2016 20:00;1535.4588623046875;-0;-1657.3138427734375;-1871.199951171875;-1956.4237060546875;364;-185.84317016601563;238;1188.61767578125;162;-1075.50390625;-1107.199951171875;
04.01.2016 21:00;1506.10302734375;-0;-1818.651611328125;-1899.9000244140625;-2120.79296875;324;-292.99288940429688;-9;1231.231689453125;117;-1495.102783203125;-1467.89990234375;
04.01.2016 22:00;1465.1815185546875;-0;-1873.432861328125;-1876.5999755859375;-2232.328369140625;144;-417.22061157226562;-449;1161.9185791015625;142;-1895.881591796875;-2039.60009765625;
04.01.2016 23:00;1571.6173095703125;-0;-1822.195068359375;-1718.4000244140625;-2328.45361328125;101;-477.08132934570312;-144;1073.6192626953125;-158;-1982.493408203125;-1919.39990234375;
05.01.2016 00:00;1564.7315673828125;-0;-1688.973388671875;-1652.699951171875;-2295.037841796875;263;-396.89202880859375;-171;960.22344970703125;-275;-1855.9483642578125;-1835.699951171875;
05.01.2016 01:00;1646.2469482421875;-0;-1540.60595703125;-1741.699951171875;-1994.860107421875;558;-150.9122314453125;91;971.8887939453125;37;-1068.2425537109375;-1055.699951171875;
05.01.2016 02:00;1630.4796142578125;-0;-1454.4228515625;-1687.199951171875;-2058.025390625;407;-262.10153198242188;27;906.1090087890625;51;-1237.961181640625;-1202.199951171875;
05.01.2016 03:00;1608.54345703125;-0;-1533.9705810546875;-1882.5999755859375;-2034.0328369140625;558;-222.65573120117188;29;836.30413818359375;-15;-1345.8115234375;-1310.60009765625;
05.01.2016 04:00;1729.58544921875;-0;-1569.131591796875;-1900;-2016.12744140625;528;-109.94195556640625;326;952.369140625;74;-1013.246337890625;-972;
05.01.2016 05:00;1793.1815185546875;-0;-1598.053955078125;-1651.0999755859375;-2134.267578125;523;-57.171054840087891;421;1138.3729248046875;-143;-857.93804931640625;-850.10009765625;
05.01.2016 06:00;1741.470947265625;-0;-1859.752685546875;-1900;-2112.507568359375;700;169.95405578613281;223;1230.517333984375;177;-830.31787109375;-800;
05.01.2016 07:00;1739.60107421875;7;-1829.62255859375;-1822.5;-2087.479248046875;640;207.57633972167969;207;1172.164794921875;193;-797.75958251953125;-775.5;
05.01.2016 08:00;1662.6871337890625;-0;-1762.926513671875;-1882.300048828125;-2118.837646484375;693;144.98554992675781;156;1187.0245361328125;170;-887.0670166015625;-863.300048828125;
05.01.2016 09:00;1695.8900146484375;18;-1782.0087890625;-1900;-2022.6597900390625;700;116.02549743652344;200;1185.3568115234375;200;-807.39617919921875;-782;
05.01.2016 10:00;1697.7996826171875;40;-1761.53955078125;-1900;-1919.9471435546875;700;72.669021606445312;200;1109.684326171875;200;-801.3336181640625;-760;
05.01.2016 11:00;1682.8665771484375;-0;-1765.0184326171875;-1900;-1850.6368408203125;700;69.151565551757812;200;1061.258544921875;200;-802.378662109375;-800;
05.01.2016 12:00;1729.062255859375;-0;-1817.4901123046875;-1827;-1850.883544921875;700;96.62591552734375;180;1094.838134765625;220;-747.8472900390625;-727;
05.01.2016 13:00;1740.5843505859375;-0;-1867.1861572265625;-1874;-1904.9949951171875;700;40.528415679931641;180;1183.00830078125;220;-808.05999755859375;-774;
05.01.2016 14:00;1736.606689453125;-0;-1889.7823486328125;-1900;-1980.94384765625;700;83.4209213256836;200;1244.9703369140625;200;-805.728271484375;-800;
05.01.2016 15:00;1740.5220947265625;-0;-1830.611572265625;-1900;-1940.7498779296875;700;-4.099280834197998;200;1206.6328125;200;-828.3057861328125;-800;
05.01.2016 16:00;1682.993408203125;-0;-1890.62548828125;-1900;-1941.593505859375;660;51.8299446105957;160;1231.7049560546875;240;-865.69073486328125;-840;
05.01.2016 17:00;1572.34765625;-0;-1807.1822509765625;-1900;-1937.8250732421875;664;-115.28668212890625;-256;1040.6558837890625;308;-1247.2904052734375;-1184;
05.01.2016 18:00;1532.8980712890625;-0;-1813.336669921875;-1900;-1998.870849609375;633;-204.75491333007813;-387;1049.843017578125;226;-1434.22119140625;-1428;
05.01.2016 19:00;1557.3060302734375;-0;-1905.9964599609375;-1900;-1851.6666259765625;678;-51.6376953125;-83;1124.0181884765625;205;-1127.9765625;-1100;
05.01.2016 20:00;1625.7369384765625;-0;-1807.7476806640625;-1900;-1974.4249267578125;653;-142.50830078125;-192;1035.9072265625;187;-1263.03662109375;-1252;
05.01.2016 21:00;1614.910400390625;-0;-1925.839599609375;-1900;-2174.70361328125;588;-145.62091064453125;-288;1123.7933349609375;149;-1507.4603271484375;-1451;
05.01.2016 22:00;1692.7950439453125;-0;-1941.707763671875;-1899.9000244140625;-2218.744140625;356;-152.0965576171875;35;1146.8062744140625;114;-1472.947021484375;-1394.89990234375;
05.01.2016 23:00;1549.5360107421875;-0;-1863.037353515625;-1800;-2258.329833984375;397;-245.36514282226563;-181;1056.616455078125;-138;-1760.5799560546875;-1722;
06.01.2016 00:00;1453.324462890625;-0;-1540.221923828125;-1516.9000244140625;-1942.878662109375;523;-255.18629455566406;-173;1013.3443603515625;-63;-1271.6180419921875;-1229.9000244140625;
06.01.2016 01:00;1497.8944091796875;-0;-1544.2138671875;-1615.199951171875;-1912.7012939453125;528;-261.83193969726562;-128;1010.1861572265625;48;-1210.6666259765625;-1167.199951171875;
06.01.2016 02:00;1436.1092529296875;-0;-1415.133544921875;-1559.800048828125;-1780.5462646484375;618;-129.86973571777344;-101;842.23333740234375;47;-1047.2069091796875;-995.800048828125;
06.01.2016 03:00;1368.07421875;-0;-1418.00146484375;-1778.699951171875;-1779.8082275390625;614;-153.439453125;-65;803.909423828125;74;-1179.265625;-1155.699951171875;
06.01.2016 04:00;1401.9688720703125;-0;-1413.103515625;-1709;-1753.9368896484375;603;-127.6661376953125;-23;823.28570556640625;88;-1069.4520263671875;-1041;
06.01.2016 05:00;1400.9248046875;-0;-1332.20703125;-1451.699951171875;-1820.91552734375;542;-198.19450378417969;-244;862.2957763671875;89;-1088.096435546875;-1064.699951171875;
06.01.2016 06:00;1352.1268310546875;-0;-1420.6793212890625;-1499.0999755859375;-1798.5267333984375;462;-180.2513427734375;-118;865.079345703125;45;-1182.2510986328125;-1110.0999755859375;
06.01.2016 07:00;1535.6837158203125;130;-1412.5576171875;-1396.5999755859375;-1732.9990234375;466;-64.696502685546875;-31;830.97467041015625;15;-843.59478759765625;-816.5999755859375;
06.01.2016 08:00;1648.6060791015625;153;-1492.1322021484375;-1525.699951171875;-1794.4478759765625;588;24.130012512207031;-16;944.4189453125;141;-669.42510986328125;-659.699951171875;
06.01.2016 09:00;1735.9598388671875;270;-1637.81494140625;-1591.9000244140625;-1871.18115234375;659;127.84389495849609;57;1058.9493408203125;92;-586.2430419921875;-513.9000244140625;
06.01.2016 10:00;1731.710693359375;330;-1686.86572265625;-1671.5;-1874.8995361328125;711;214.85249328613281;35;1072.2794189453125;125;-542.92254638671875;-470.5;
06.01.2016 11:00;1681.780517578125;250;-1722.5279541015625;-1679.300048828125;-1919.5908203125;711;183.85946655273438;-82;1018.2063598632813;125;-758.2724609375;-675.300048828125;
06.01.2016 12:00;1686.4488525390625;170;-1610.4287109375;-1640.9000244140625;-1698.261962890625;874;320.41873168945312;240;1043.5106201171875;160;-258.3125;-196.9000244140625;
06.01.2016 13:00;1542.26220703125;150;-1560.24072265625;-1599.800048828125;-1616.75439453125;792;297.72503662109375;204;1014.77392578125;196;-322.23403930664062;-257.800048828125;
06.01.2016 14:00;1523.9100341796875;116;-1619.6871337890625;-1620.199951171875;-1635.1064453125;812;304.16616821289062;215;1064.24658203125;185;-362.47091674804688;-292.199951171875;
06.01.2016 15:00;1513.2679443359375;120;-1564.311279296875;-1633.699951171875;-1618.309326171875;900;314.47906494140625;200;1081.915283203125;200;-272.958251953125;-213.699951171875;
06.01.2016 16:00;1417.576171875;13;-1586.363525390625;-1775.0999755859375;-1679.019775390625;810;206.62287902832031;148;975.45391845703125;182;-665.7303466796875;-622.10009765625;
06.01.2016 17:00;1554.204833984375;130;-1530.7208251953125;-1553.0999755859375;-1826.0447998046875;518;13.670546531677246;-38;956.1636962890625;137;-832.7265625;-806.10009765625;
06.01.2016 18:00;1528.17236328125;130;-1572.3944091796875;-1493;-1833.0347900390625;444;-79.675735473632812;-197;923.95574951171875;110;-1032.9769287109375;-1006;
06.01.2016 19:00;1600.2216796875;150;-1670.1341552734375;-1559.0999755859375;-1946.941162109375;489;-41.390499114990234;-32;1069.04296875;-9;-989.201171875;-961.10009765625;
06.01.2016 20:00;1623.18896484375;10;-1697.06494140625;-1789.300048828125;-2061.6953125;683;13.859334945678711;87;1164.38525390625;58;-957.32666015625;-951.300048828125;
06.01.2016 21:00;1498.1151123046875;30;-1705.7640380859375;-1776.300048828125;-2068.279052734375;581;-87.684738159179688;4;1142.23193359375;15;-1221.3807373046875;-1146.300048828125;
06.01.2016 22:00;1514.51904296875;10;-1706.9786376953125;-1644.199951171875;-2134.417236328125;418;-214.41336059570313;-237;1062.0086669921875;-38;-1479.281494140625;-1491.199951171875;
06.01.2016 23:00;1437.32275390625;-0;-1617.581298828125;-1584.300048828125;-2151.170654296875;359;-424.93414306640625;-419;928.45367431640625;-200;-1827.90966796875;-1844.300048828125;
07.01.2016 00:00;1342.0433349609375;-0;-1348.663330078125;-1357;-2027.306640625;442;-475.91879272460938;-457;943.68487548828125;-157;-1566.16064453125;-1529;
07.01.2016 01:00;1385.8094482421875;-0;-1266.1767578125;-1431.5999755859375;-1857.3482666015625;497;-408.9310302734375;-286;958.9520263671875;113;-1187.694580078125;-1107.5999755859375;
07.01.2016 02:00;1396.8199462890625;-0;-1117.21142578125;-1195.4000244140625;-1704.057373046875;522;-297.66873168945312;-148;909.81988525390625;76;-812.29766845703125;-745.4000244140625;
07.01.2016 03:00;1340.5174560546875;-0;-1066.5950927734375;-1183.5999755859375;-1635.7491455078125;522;-277.66995239257812;-196;779.29937744140625;60;-860.19732666015625;-797.5999755859375;
07.01.2016 04:00;1440.334716796875;-0;-1223.647216796875;-1492;-1709.21923828125;558;-173.79678344726563;104;854.70916748046875;105;-811.619384765625;-725;
07.01.2016 05:00;1481.1826171875;-0;-1205.61572265625;-1441.300048828125;-1822.7188720703125;664;-129.36245727539063;85;1083.685791015625;160;-592.82867431640625;-532.300048828125;
