Data version;From;To;Agregation function;Agregation;
real data;01.01.2015 00:00:00;31.12.2015 23:59:59;agregation average;hour;
Date;PSE Actual [MW];PSE Planned [MW];SEPS Actual [MW];SEPS Planned [MW];APG Actual [MW];APG Planned [MW];TenneT Actual [MW];TenneT Planned [MW];50HzT Actual [MW];50HzT Planned [MW];CEPS Actual [MW];CEPS Planned [MW];
01.01.2015 11:00;1182.009033203125;250;-1353.339599609375;-1093.300048828125;-2410.55859375;-343;-635.12884521484375;-523;1116.4193115234375;-429;-2100.598876953125;-2138.300048828125;
01.01.2015 12:00;1198.3380126953125;150;-1301.322265625;-1012.4000244140625;-2358.347412109375;-248;-613.10943603515625;-302;1201.86962890625;-461;-1872.571533203125;-1873.39990234375;
01.01.2015 13:00;1150.453125;-0;-1310.9661865234375;-1030.199951171875;-2310.983154296875;-240;-545.4775390625;-111;1226.060791015625;-399;-1790.9129638671875;-1780.199951171875;
01.01.2015 14:00;1156.092529296875;-0;-1371.6971435546875;-1096.0999755859375;-2285.638916015625;-215;-432.43319702148438;-59;1224.2767333984375;-270;-1709.3997802734375;-1640.10009765625;
01.01.2015 15:00;1159.2586669921875;-0;-1464.4329833984375;-1267.300048828125;-2307.78369140625;-212;-353.04940795898438;162;1274.163330078125;-307;-1691.8441162109375;-1624.300048828125;
01.01.2015 16:00;1078.9044189453125;-0;-1560.076904296875;-1406.9000244140625;-2292.7734375;-81;-406.90826416015625;-40;1286.31396484375;-398;-1894.540283203125;-1925.89990234375;
01.01.2015 17:00;991.23272705078125;-0;-1588.332763671875;-1298;-2419.455078125;-215;-572.14959716796875;-320;1222.8746337890625;-523;-2365.829833984375;-2356;
01.01.2015 18:00;982.9622802734375;-0;-1506.6435546875;-1221.9000244140625;-2389.541015625;10;-644.4840087890625;-502;1101.7275390625;-741;-2455.978759765625;-2454.89990234375;
01.01.2015 19:00;1008.5855712890625;-0;-1465.6690673828125;-1203.699951171875;-2422.484375;-15;-668.035888671875;-447;1157.76611328125;-760;-2389.837646484375;-2425.699951171875;
01.01.2015 20:00;1177.125;-0;-1403.5050048828125;-1241.5999755859375;-2286.159423828125;184;-488.37741088867188;-22;1553.8892822265625;-351;-1447.0274658203125;-1430.60009765625;
01.01.2015 21:00;1265.329345703125;-0;-1493.668701171875;-1328.5999755859375;-2409.5068359375;177;-516.896484375;93;1532.705322265625;-530;-1622.037353515625;-1588.60009765625;
01.01.2015 22:00;1280.62744140625;-0;-1401.6307373046875;-1255.5999755859375;-2433.880859375;435;-547.387451171875;-109;1547.414794921875;-595;-1554.856689453125;-1524.60009765625;
01.01.2015 23:00;1275.7490234375;-0;-1312.755859375;-1135.9000244140625;-2369.93017578125;277;-549.9053955078125;-44;1630.305908203125;-407;-1326.5364990234375;-1309.89990234375;
02.01.2015 00:00;1157.4547119140625;-0;-1303.4686279296875;-1154.9000244140625;-2442.95703125;407;-805.22991943359375;-414;1261.0272216796875;-998;-2133.173828125;-2159.89990234375;
02.01.2015 01:00;1137.8695068359375;-0;-1210.984375;-1153.5999755859375;-2306.54833984375;540;-798.89935302734375;-234;1380.461181640625;-948;-1798.101318359375;-1795.5999755859375;
02.01.2015 02:00;1166.919677734375;-0;-1092.956787109375;-1197.800048828125;-2080.140869140625;756;-552.4964599609375;26;1335.906982421875;-815;-1222.7672119140625;-1230.800048828125;
02.01.2015 03:00;1120.3380126953125;-0;-1112.935546875;-1290.699951171875;-1944.7598876953125;812;-548.267822265625;90;1345.6824951171875;-749;-1139.9427490234375;-1137.699951171875;
02.01.2015 04:00;1089.613037109375;-0;-1237.3087158203125;-1373.800048828125;-2007.053466796875;747;-663.41510009765625;-55;1308.5535888671875;-841;-1509.6107177734375;-1522.800048828125;
02.01.2015 05:00;1201.780029296875;-0;-1316.1136474609375;-1432.800048828125;-2074.885986328125;941;-683.1834716796875;-70;1438.2113037109375;-872;-1434.19189453125;-1433.800048828125;
02.01.2015 06:00;1224.01953125;-0;-1430.5169677734375;-1481.199951171875;-2178.382568359375;1122;-594.71966552734375;13;1442.3734130859375;-1170;-1537.2264404296875;-1516.199951171875;
02.01.2015 07:00;1165.0587158203125;-0;-1471.535888671875;-1543.0999755859375;-2269.545654296875;1143;-636.79803466796875;-189;1304.3594970703125;-1335;-1908.4613037109375;-1924.10009765625;
02.01.2015 08:00;1175.392333984375;-0;-1521.2841796875;-1626.300048828125;-2185.910400390625;1055;-523.488525390625;-61;1217.886474609375;-1218;-1837.404296875;-1850.300048828125;
02.01.2015 09:00;1164.593017578125;-0;-1634.0224609375;-1700;-2237.4609375;1187;-476.16275024414062;-23;1316.509033203125;-1326;-1866.544189453125;-1862;
02.01.2015 10:00;1166.7830810546875;-0;-1540.7357177734375;-1562.300048828125;-2233.863037109375;1170;-446.73562622070312;125;1393.6934814453125;-1386;-1660.8577880859375;-1653.300048828125;
02.01.2015 11:00;1134.24560546875;-0;-1542.04150390625;-1573.800048828125;-2216.202880859375;1192;-470.1005859375;63;1435.988525390625;-1344;-1658.1107177734375;-1662.800048828125;
02.01.2015 12:00;1121.203369140625;-0;-1522.8472900390625;-1583.0999755859375;-2137.973388671875;1197;-415.62295532226562;115;1474.968017578125;-1224;-1480.2720947265625;-1495.10009765625;
02.01.2015 13:00;1208.8203125;-0;-1526.2073974609375;-1595;-2113.922119140625;1226;-434.21978759765625;274;1533.482421875;-1258;-1332.0465087890625;-1353;
02.01.2015 14:00;1192.204345703125;-0;-1548.586181640625;-1605;-2119.823486328125;1228;-433.3375244140625;230;1532.799560546875;-1240;-1376.7432861328125;-1387;
02.01.2015 15:00;1172.1986083984375;-0;-1512.9556884765625;-1605;-2039.1607666015625;1247;-364.52310180664062;290;1462.4287109375;-1260;-1282.01220703125;-1328;
02.01.2015 16:00;1225.745849609375;-0;-1696.329833984375;-1660;-2133.711181640625;1164;-359.4423828125;251;1598.93115234375;-1126;-1364.80615234375;-1371;
02.01.2015 17:00;1068.503173828125;-0;-1529.6905517578125;-1540.5;-1919.288818359375;1092;-433.80581665039062;115;1405.3077392578125;-1079;-1408.974365234375;-1412.5;
02.01.2015 18:00;1011.304443359375;-0;-1440.909912109375;-1530.0999755859375;-1784.1688232421875;624;-583.2352294921875;154;1268.929443359375;-800;-1528.0802001953125;-1552.10009765625;
02.01.2015 19:00;1007.1240844726563;-0;-1360.94482421875;-1494.9000244140625;-1664.3504638671875;787;-551.34954833984375;164;1160.6611328125;-929;-1408.859619140625;-1472.89990234375;
02.01.2015 20:00;1040.2738037109375;-0;-1389.0089111328125;-1601;-1656.80078125;807;-577.4483642578125;333;1247.2010498046875;-880;-1335.7830810546875;-1341;
02.01.2015 21:00;1019.0794677734375;-0;-1283.1168212890625;-1532;-1740.4022216796875;712;-683.39013671875;222;1180.55810546875;-912;-1507.271484375;-1510;
02.01.2015 22:00;968.2081298828125;-0;-1219.4351806640625;-1415.800048828125;-1899.076171875;712;-782.032470703125;-41;1182.477783203125;-1058;-1749.85791015625;-1802.800048828125;
02.01.2015 23:00;924.3787841796875;-0;-1149.9893798828125;-1301.5999755859375;-1874.0543212890625;507;-825.722412109375;41;1137.4654541015625;-1075;-1787.921875;-1828.60009765625;
03.01.2015 00:00;924.617919921875;-0;-1037.509521484375;-1130.5;-1959.55224609375;-140;-774.1925048828125;-130;1139.5650634765625;-371;-1707.0712890625;-1771.5;
03.01.2015 01:00;1058.158447265625;-0;-1058.858642578125;-1157.9000244140625;-1944.2860107421875;125;-571.2506103515625;-22;1356.636962890625;-141;-1159.5997314453125;-1195.9000244140625;
03.01.2015 02:00;1026.5091552734375;-0;-996.1068115234375;-1114.199951171875;-1865.2222900390625;75;-491.23471069335938;43;1222.7891845703125;-157;-1103.2655029296875;-1153.199951171875;
03.01.2015 03:00;961.55706787109375;-0;-948.34442138671875;-1187.699951171875;-1717.7767333984375;90;-409.678466796875;82;1013.5924682617188;-147;-1100.650146484375;-1162.699951171875;
03.01.2015 04:00;936.75177001953125;-0;-1017.2314453125;-1123.5;-1767.065185546875;87;-400.69308471679688;30;965.4595947265625;-274;-1282.7783203125;-1280.5;
03.01.2015 05:00;905.82281494140625;-0;-1067.2474365234375;-1158.9000244140625;-1854.054931640625;12;-492.07489013671875;-68;868.4190673828125;-414;-1639.1353759765625;-1628.9000244140625;
03.01.2015 06:00;951.28668212890625;-0;-1131.07373046875;-1174;-1942.80810546875;-100;-588.43182373046875;-0;982.4412841796875;-470;-1728.5855712890625;-1744;
03.01.2015 07:00;1018.2584838867188;-0;-1226.60205078125;-1250.199951171875;-2104;-163;-701.25616455078125;-77;1070.8829345703125;-483;-1942.716796875;-1973.199951171875;
03.01.2015 08:00;1047.25244140625;-0;-1314.0386962890625;-1403.199951171875;-2055.762939453125;16;-766.36151123046875;-285;1000.5299072265625;-453;-2088.380859375;-2125.199951171875;
03.01.2015 09:00;1062.9775390625;-0;-1344.599609375;-1517.9000244140625;-1961.2769775390625;37;-637.447265625;-39;1082.3416748046875;-320;-1798.0047607421875;-1839.89990234375;
03.01.2015 10:00;1071.35400390625;-0;-1379.9468994140625;-1538.300048828125;-1924.20458984375;72;-566.07623291015625;159;1166.627685546875;-349;-1632.24609375;-1656.300048828125;
03.01.2015 11:00;960.07415771484375;-0;-1399.5472412109375;-1570.699951171875;-1791.7900390625;37;-517.69635009765625;302;1137.87158203125;-383;-1611.0877685546875;-1614.699951171875;
03.01.2015 12:00;998.38671875;-0;-1373.9163818359375;-1511;-1720.2857666015625;77;-374.35696411132812;535;1259.0662841796875;-359;-1211.106201171875;-1258;
03.01.2015 13:00;1022.6909790039063;-0;-1346.0997314453125;-1497.699951171875;-1727.708984375;87;-388.53701782226562;585;1244.845458984375;-353;-1194.809326171875;-1178.699951171875;
03.01.2015 14:00;963.8486328125;-0;-1317.551513671875;-1510.300048828125;-1711.60595703125;112;-404.63607788085938;121;1078.0797119140625;-122;-1391.8651123046875;-1399.300048828125;
03.01.2015 15:00;941.77337646484375;-0;-1385.427734375;-1573;-1680.38427734375;201;-381.18490600585938;40;1077.4385986328125;-66;-1427.784912109375;-1398;
03.01.2015 16:00;948.12548828125;-0;-1608.4822998046875;-1662;-1817.0128173828125;112;-504.04373168945312;-78;1138.69140625;-219;-1842.721923828125;-1847;
03.01.2015 17:00;999.166015625;125;-1489.304931640625;-1559.5999755859375;-1998.2991943359375;25;-735.27154541015625;-642;931.445556640625;-246;-2292.26416015625;-2297.60009765625;
03.01.2015 18:00;1017.0245971679688;160;-1525.4818115234375;-1456;-2038.707763671875;-3;-765.7745361328125;-831;882.17071533203125;-383;-2430.768798828125;-2513;
03.01.2015 19:00;920.9788818359375;100;-1535.2457275390625;-1472.300048828125;-2003.8231201171875;-53;-765.93695068359375;-801;826.301513671875;-325;-2557.7255859375;-2551.300048828125;
03.01.2015 20:00;966.45892333984375;-0;-1555.63232421875;-1580.199951171875;-1962.2784423828125;37;-510.535400390625;-217;1037.861083984375;-238;-2024.126220703125;-1998.199951171875;
03.01.2015 21:00;1007.511962890625;-0;-1490.182373046875;-1488.300048828125;-2073.7705078125;-28;-495.05313110351562;-183;1102.0047607421875;-263;-1949.4893798828125;-1962.300048828125;
03.01.2015 22:00;1073.7930908203125;-0;-1348.04833984375;-1369.4000244140625;-2127.18896484375;-89;-528.8070068359375;27;1194.8515625;-288;-1735.399658203125;-1719.4000244140625;
03.01.2015 23:00;1077.11474609375;-0;-1300.4158935546875;-1233.4000244140625;-2251.706787109375;-100;-624.80487060546875;-162;1237.4185791015625;-394;-1862.39404296875;-1889.4000244140625;
04.01.2015 00:00;832.34185791015625;-0;-1141.6551513671875;-1072.199951171875;-2113.315673828125;-200;-609.875244140625;-651;841.1663818359375;-277;-2191.337890625;-2200.199951171875;
04.01.2015 01:00;810.17681884765625;-0;-964.1778564453125;-941.4000244140625;-1949.2525634765625;-200;-610.14208984375;-344;756.4100341796875;-478;-1956.985595703125;-1963.4000244140625;
04.01.2015 02:00;788.6546630859375;-0;-758.27777099609375;-879.70001220703125;-1718.711181640625;-170;-583.548828125;-307;655.67547607421875;-261;-1616.2076416015625;-1617.699951171875;
04.01.2015 03:00;735.2513427734375;-0;-735.610595703125;-1047.300048828125;-1405.310791015625;68;-514.33154296875;-361;440.38235473632812;-80;-1479.6192626953125;-1420.300048828125;
04.01.2015 04:00;748.59356689453125;-0;-722.59454345703125;-1011.7999877929688;-1253.9708251953125;-95;-507.25320434570312;-110;474.23004150390625;-47;-1260.9949951171875;-1263.800048828125;
04.01.2015 05:00;742.39300537109375;-0;-750.40557861328125;-1063.0999755859375;-1248.228271484375;-120;-545.49737548828125;-31;441.26968383789062;-121;-1360.468505859375;-1335.0999755859375;
04.01.2015 06:00;783.96923828125;-0;-781.758056640625;-1079.0999755859375;-1209.800537109375;-191;-494.62359619140625;135;514.4078369140625;-51;-1187.8050537109375;-1186.0999755859375;
04.01.2015 07:00;770.289794921875;-0;-820.84716796875;-1028.699951171875;-1353.2919921875;-95;-536.7530517578125;-47;603.61492919921875;-192;-1336.987548828125;-1362.699951171875;
04.01.2015 08:00;727.1566162109375;-0;-1079.3824462890625;-1319.0999755859375;-1448.388916015625;-158;-530.48773193359375;242;691.300537109375;-397;-1639.802001953125;-1632.0999755859375;
04.01.2015 09:00;836.54302978515625;-0;-1171.4093017578125;-1481.4000244140625;-1450.2222900390625;-7;-470.81234741210938;303;792.39739990234375;-259;-1463.5035400390625;-1444.4000244140625;
04.01.2015 10:00;912.957275390625;-0;-1229.4749755859375;-1576.9000244140625;-1395.2333984375;-37;-416.96621704101562;465;881.9766845703125;-62;-1246.7406005859375;-1210.89990234375;
04.01.2015 11:00;898.42303466796875;-0;-1229.85498046875;-1561;-1358.7305908203125;30;-401.39151000976562;383;886.60687255859375;-34;-1204.947265625;-1182;
04.01.2015 12:00;813.69659423828125;-0;-1153.8690185546875;-1419;-1313.82568359375;-18;-457.47958374023438;36;663.16094970703125;-58;-1448.3167724609375;-1459;
04.01.2015 13:00;798.08795166015625;-0;-1130.623046875;-1368.300048828125;-1225.325439453125;-38;-384.62216186523438;291;795.65582275390625;-9;-1146.826904296875;-1124.300048828125;
04.01.2015 14:00;797.92523193359375;-0;-1103.3026123046875;-1334.5999755859375;-1156.355712890625;-1;-348.71380615234375;302;682.32073974609375;-43;-1128.1260986328125;-1076.5999755859375;
04.01.2015 15:00;784.39129638671875;-0;-1120.041015625;-1412.699951171875;-1061.45703125;60;-289.96450805664062;328;689.34771728515625;37;-997.7236328125;-987.699951171875;
04.01.2015 16:00;729.515380859375;-0;-1212.818115234375;-1554.199951171875;-1055.9195556640625;143;-316.07821655273438;331;640.7767333984375;-109;-1214.5238037109375;-1189.199951171875;
04.01.2015 17:00;556.60491943359375;-0;-1257.8475341796875;-1524.5;-1211.8726806640625;106;-724.89520263671875;-906;134.58958435058594;-134;-2503.4208984375;-2458.5;
04.01.2015 18:00;525.12750244140625;-0;-1150.3426513671875;-1257.9000244140625;-1219.7314453125;12;-784.7779541015625;-1045;96.347747802734375;-257;-2533.376953125;-2547.89990234375;
04.01.2015 19:00;574.34735107421875;-0;-1119.1156005859375;-1333.300048828125;-1186.9134521484375;12;-806.051025390625;-890;133.68464660644531;-274;-2404.048095703125;-2485.300048828125;
04.01.2015 20:00;668.994140625;-0;-1169.73681640625;-1432.699951171875;-1283.163330078125;12;-814.6483154296875;-945;99.201690673828125;-187;-2499.352783203125;-2552.699951171875;
04.01.2015 21:00;542.23712158203125;-0;-1080.4342041015625;-1344.0999755859375;-1319.2850341796875;-88;-922.45513916015625;-1213;-150.53800964355469;-330;-2930.475341796875;-2975.10009765625;
04.01.2015 22:00;729.47735595703125;10;-918.7681884765625;-1245;-1307.7469482421875;-140;-927.379150390625;-770;-106.60902404785156;-418;-2531.02587890625;-2563;
04.01.2015 23:00;660.209228515625;-0;-774.0108642578125;-1095.9000244140625;-1346.1768798828125;-225;-1001.9649658203125;-911;-120.81405639648438;-435;-2582.757568359375;-2666.89990234375;
05.01.2015 00:00;794.64593505859375;201;-544.60186767578125;-720.9000244140625;-1213.817626953125;-134;-827.9989013671875;-454;318.15139770507812;-389;-1473.6209716796875;-1496.9000244140625;
05.01.2015 01:00;827.465087890625;201;-465.04647827148438;-557.4000244140625;-1091.9708251953125;-131;-806.614990234375;-440;312.020263671875;-293;-1224.14697265625;-1220.4000244140625;
05.01.2015 02:00;691.53363037109375;1;-411.62161254882812;-466.5;-959.4681396484375;-220;-807.31329345703125;-242;305.45999145507812;-252;-1181.409423828125;-1179.5;
05.01.2015 03:00;709.92620849609375;158;-404.44915771484375;-472.0999755859375;-969.3802490234375;-224;-791.52130126953125;-459;1.523002028465271;-461;-1453.9014892578125;-1458.0999755859375;
05.01.2015 04:00;776.115478515625;171;-533.7930908203125;-544.29998779296875;-1090.470947265625;-283;-826.0545654296875;-510;53.596847534179688;-488;-1620.606201171875;-1654.300048828125;
05.01.2015 05:00;907.361083984375;30;-757.8387451171875;-928.4000244140625;-1300.983642578125;-150;-816.44879150390625;-21;415.45623779296875;-553;-1552.4539794921875;-1622.4000244140625;
05.01.2015 06:00;1041.0340576171875;235;-1027.8994140625;-1179.4000244140625;-1262.3529052734375;-28;-793.107666015625;-601;355.13003540039062;-244;-1687.1959228515625;-1817.4000244140625;
05.01.2015 07:00;1186.46435546875;102;-1198.910400390625;-1188.800048828125;-1416.2144775390625;-78;-823.29345703125;-545;477.61477661132812;-232;-1774.3392333984375;-1941.800048828125;
05.01.2015 08:00;1113.8289794921875;152;-1243.11376953125;-1165.199951171875;-1387.1458740234375;-62;-911.06097412109375;-503;508.35235595703125;-423;-1919.13916015625;-2001.199951171875;
05.01.2015 09:00;1160.8763427734375;278;-1239.056396484375;-1172.5;-1332.3260498046875;-243;-1000.4703979492188;-535;221.57809448242188;-593;-2189.3984375;-2265.5;
05.01.2015 10:00;1068.551025390625;260;-1262.451416015625;-1181.199951171875;-1403.5567626953125;-318;-1015.1559448242188;-630;188.90843200683594;-628;-2423.70458984375;-2497.199951171875;
05.01.2015 11:00;1078.9393310546875;260;-1271.188232421875;-1252.300048828125;-1350.7061767578125;-133;-983.22125244140625;-888;129.51516723632813;-476;-2396.6611328125;-2489.300048828125;
05.01.2015 12:00;1061.997802734375;240;-1273.2315673828125;-1281.800048828125;-1281.1851806640625;5;-832.35546875;-721;145.67106628417969;-437;-2179.103271484375;-2194.800048828125;
05.01.2015 13:00;1031.2296142578125;230;-1364.8719482421875;-1358.699951171875;-1269.176025390625;23;-754.1990966796875;-704;152.40481567382813;-404;-2204.612548828125;-2213.699951171875;
05.01.2015 14:00;1034.845703125;270;-1312.8477783203125;-1395.4000244140625;-1146.2999267578125;-308;-838.6011962890625;-483;-18.858501434326172;-313;-2281.76171875;-2229.39990234375;
05.01.2015 15:00;1034.5201416015625;248;-1372.9639892578125;-1469.4000244140625;-1167.7828369140625;-288;-814.10125732421875;-277;10.886229515075684;-493;-2309.441650390625;-2279.39990234375;
05.01.2015 16:00;840.7584228515625;380;-1422.34765625;-1440.4000244140625;-1211.7423095703125;-409;-1038.77587890625;-789;-270.91641235351562;-837;-3103.02392578125;-3095.39990234375;
05.01.2015 17:00;798.1832275390625;463;-1228.626708984375;-1320.0999755859375;-1191.427001953125;-284;-1150.1177978515625;-1362;-463.565673828125;-753;-3235.553955078125;-3256.10009765625;
05.01.2015 18:00;829.82086181640625;348;-1188.774658203125;-1255.4000244140625;-1264.5400390625;-500;-1275.44189453125;-1382;-479.81832885742188;-655;-3378.754150390625;-3444.39990234375;
05.01.2015 19:00;837.53533935546875;325;-1190.8858642578125;-1301.0999755859375;-1257.873046875;-462;-1277.8880615234375;-1100;-417.55792236328125;-867;-3306.66943359375;-3405.10009765625;
05.01.2015 20:00;820.47430419921875;183;-1130.1884765625;-1235.0999755859375;-1274.52294921875;-488;-1230.64306640625;-961;-428.61865234375;-735;-3243.498779296875;-3236.10009765625;
05.01.2015 21:00;846.90484619140625;233;-1098.507568359375;-1177.800048828125;-1242.21484375;-445;-1117.7998046875;-806;-324.11184692382812;-761;-2935.72900390625;-2956.800048828125;
05.01.2015 22:00;756.09161376953125;307;-1211.2098388671875;-1350.800048828125;-1544.4759521484375;-547;-1159.249267578125;-1010;-249.69383239746094;-845;-3408.537353515625;-3445.800048828125;
05.01.2015 23:00;647.23486328125;111;-1142.3798828125;-1205.800048828125;-1576.9913330078125;-424;-1105.7427978515625;-1339;-245.97325134277344;-584;-3423.8525390625;-3441.800048828125;
06.01.2015 00:00;770.0211181640625;30;-1014.62841796875;-777;-1361.8399658203125;-548;-1108.6881103515625;-1162;-326.15350341796875;-589;-3041.288818359375;-3046;
06.01.2015 01:00;746.596923828125;41;-859.00958251953125;-913.70001220703125;-1188.28759765625;-360;-967.9603271484375;-906;-365.9693603515625;-474;-2634.6298828125;-2612.699951171875;
06.01.2015 02:00;721.21484375;41;-727.43634033203125;-570;-1056.967529296875;-429;-868.00445556640625;-1003;-377.22427368164062;-347;-2308.417724609375;-2308;
06.01.2015 03:00;703.0733642578125;41;-706.775146484375;-519.4000244140625;-1030.619384765625;-472;-878.01483154296875;-1043;-485.95574951171875;-408;-2398.291748046875;-2401.39990234375;
06.01.2015 04:00;742.93511962890625;41;-866.32281494140625;-816.70001220703125;-1219.5689697265625;-423;-976.57501220703125;-1362;-652.39630126953125;-406;-2971.927978515625;-2966.699951171875;
06.01.2015 05:00;738.403564453125;91;-806.17376708984375;-571.0999755859375;-1305.958984375;-415;-992.307861328125;-1309;-540.59283447265625;-675;-2906.6298828125;-2879.10009765625;
06.01.2015 06:00;752.82989501953125;60;-884.27227783203125;-509;-1200.0159912109375;-606;-807.9918212890625;-864;-521.63592529296875;-745;-2661.086181640625;-2664;
06.01.2015 07:00;746.1832275390625;63;-843.75775146484375;-422.5999755859375;-1024.9791259765625;-575;-821.7666015625;-763;-577.91259765625;-875;-2522.23291015625;-2572.60009765625;
06.01.2015 08:00;686.54150390625;2;-936.09002685546875;-491.5999755859375;-1125.2691650390625;-499;-797.36541748046875;-922;-463.73965454101562;-839;-2635.9228515625;-2749.60009765625;
06.01.2015 09:00;781.51751708984375;95;-962.1234130859375;-282.800048828125;-1257.38232421875;-578;-755.82623291015625;-1223;-500.42282104492188;-788;-2694.2373046875;-2776.800048828125;
06.01.2015 10:00;724.70001220703125;101;-1013.5151977539063;-391.5;-1285.48974609375;-544;-676.82421875;-1139;-369.5030517578125;-657;-2620.632080078125;-2630.5;
06.01.2015 11:00;732.623779296875;81;-1104.335693359375;-455;-1346.5389404296875;-584;-680.998291015625;-1133;-372.42398071289062;-681;-2771.673095703125;-2772;
06.01.2015 12:00;736.71063232421875;56;-1070.9239501953125;-452.699951171875;-1188.2313232421875;-479;-564.3365478515625;-754;-233.15156555175781;-680;-2319.9326171875;-2309.699951171875;
06.01.2015 13:00;776.760498046875;-44;-1006.6947021484375;-373.0999755859375;-1126.98583984375;-479;-543.8818359375;-512;-201.18893432617188;-687;-2101.99072265625;-2095.10009765625;
06.01.2015 14:00;851.2913818359375;-144;-1070.093994140625;-419.800048828125;-1230.860107421875;-418;-509.18634033203125;-432;-41.498420715332031;-613;-2000.3475341796875;-2026.800048828125;
06.01.2015 15:00;960.15875244140625;106;-1168.9312744140625;-554.699951171875;-1334.7362060546875;-452;-643.27978515625;-638;92.316581726074219;-546;-2094.471923828125;-2084.699951171875;
06.01.2015 16:00;1021.9231567382813;81;-1290.083984375;-545.199951171875;-1544.41748046875;-414;-796.503662109375;-786;349.32315063476562;-656;-2259.7587890625;-2320.199951171875;
06.01.2015 17:00;1049.219482421875;-46;-1132.21728515625;-373.5999755859375;-1595.1614990234375;-527;-976.84844970703125;-820;136.91688537597656;-768;-2518.0908203125;-2534.60009765625;
06.01.2015 18:00;1043.2392578125;-46;-1092.6700439453125;-341.0999755859375;-1624.4674072265625;-632;-1118.16552734375;-936;81.503494262695312;-805;-2710.560302734375;-2760.10009765625;
06.01.2015 19:00;1127.6407470703125;191;-1291.467529296875;-434.4000244140625;-1806.0531005859375;-548;-1051.7042236328125;-1161;256.113525390625;-858;-2765.470458984375;-2810.39990234375;
06.01.2015 20:00;1222.986572265625;174;-1388.8056640625;-781.79998779296875;-1773.57080078125;-432;-817.04791259765625;-494;594.2874755859375;-596;-2162.150146484375;-2129.800048828125;
06.01.2015 21:00;1026.1280517578125;62;-1372.9857177734375;-639.4000244140625;-1800.1400146484375;-580;-852.7994384765625;-683;534.55828857421875;-638;-2465.23876953125;-2478.39990234375;
06.01.2015 22:00;1051.8023681640625;155;-1399.001708984375;-848.4000244140625;-2048.452392578125;-549;-985.47930908203125;-883;521.15570068359375;-739;-2859.975341796875;-2864.39990234375;
06.01.2015 23:00;975.2427978515625;44;-1362.8330078125;-748.20001220703125;-2166.010986328125;-721;-1047.366943359375;-1057;471.41531372070312;-664;-3129.552734375;-3146.199951171875;
07.01.2015 00:00;1069.7061767578125;50;-1116.006591796875;-638.5999755859375;-2006.414306640625;-490;-1050.9034423828125;-992;339.3388671875;-733;-2764.279052734375;-2803.60009765625;
07.01.2015 01:00;936.36798095703125;50;-1008.1419677734375;-504.79998779296875;-1796.962158203125;-483;-919.46063232421875;-723;448.82339477539062;-686;-2339.373291015625;-2346.800048828125;
07.01.2015 02:00;828.5780029296875;50;-899.585205078125;-470.5999755859375;-1628.183837890625;-488;-918.33062744140625;-746;286.91815185546875;-672;-2330.603515625;-2326.60009765625;
