X,t_h,t_d
299.9674991654463,8665.57142857143,361.0654761904762
135.2052301243019,4332.785714285715,180.5327380952381
132.78560159803027,3369.9444444444443,140.41435185185185
131.76791044403095,6739.888888888889,280.8287037037037
124.11974114047143,7582.375,315.9322916666667
116.53476111056658,3568.1764705882356,148.67401960784315
110.7294260918988,24.013855898653997,1.0005773291105833
101.1367116940878,5514.454545454545,229.76893939393938
100.69345198403305,4666.076923076923,194.4198717948718
100.65134222541379,3192.578947368421,133.02412280701753
88.52943656772318,168.03047091412742,7.001269621421976
87.13594826939908,2166.3928571428573,90.26636904761905
87.10155127294375,5054.916666666667,210.62152777777777
80.66601451784003,3032.95,126.37291666666667
72.66075748944677,1083.1964285714287,45.133184523809526
72.20035931828662,3791.1875,157.96614583333334
72.1482693063535,171.35310734463278,7.139712806026365
71.6285668831928,2527.4583333333335,105.31076388888889
67.80880639487317,1516.475,63.186458333333334
67.76172712555557,546.4774774774775,22.769894894894897
67.50136830503045,23.947493091196208,0.9978122121331754
63.540561618028086,1684.9722222222222,70.20717592592592
63.4868426758215,652.247311827957,27.176971326164878
62.40947388050632,1410.674418604651,58.77810077519379
62.196878465350245,228.90188679245284,9.537578616352201
60.243296852782336,933.2153846153846,38.883974358974356
58.91350383380985,713.6352941176469,29.734803921568624
58.29166855255582,11.99031429136193,0.49959642880674704
58.23123353013045,2091.6896551724135,87.1537356321839
57.997558309383024,473.8984375,19.745768229166668
57.855917284630834,374.4382716049383,15.601594650205762
57.75260070618284,466.6076923076923,19.441987179487178
57.38919592882817,962.8412698412696,40.11838624338624
56.6015925422092,6065.9,252.74583333333334
55.92466927476223,730.8313253012049,30.451305220883537
54.213143567144186,600.5841584158416,25.0243399339934
53.84703159719511,84.01523545706371,3.500634810710988
53.55528464646358,2333.0384615384614,97.2099358974359
52.95779548794561,291.6298076923077,12.151241987179487
52.67442358109392,157.55584415584414,6.564826839826839
52.516366873987764,1237.938775510204,51.58078231292517
52.49452893326517,1733.1142857142856,72.21309523809524
51.813501491521244,1895.59375,78.98307291666667
51.770803983371906,798.1447368421052,33.25603070175438
50.99490026281539,892.0441176470589,37.16850490196079
50.906020045103794,1010.9833333333333,42.12430555555556
50.104047931510955,666.5824175824176,27.774267399267398
49.46477837676155,2246.6296296296296,93.60956790123456
49.38381685255132,24.080587534736004,1.0033578139473336
49.36299062575582,309.484693877551,12.895195578231293
48.611317385103504,12.006927949326998,0.5002886645552916
47.979422995936076,247.58775510204083,10.316156462585035
47.81910803474047,171.83852691218132,7.1599386213408875
47.37918301392301,383.9177215189874,15.996571729957806
47.31179910806012,1064.1929824561405,44.341374269005854
47.1526376989601,739.7439024390244,30.822662601626018
46.98943801364382,329.66847826086956,13.736186594202898
46.94584737832098,2021.9666666666667,84.24861111111112
46.75110180872018,24.02336633663366,1.000973597359736
46.69588158231675,978.3709677419355,40.76545698924731
46.529556195099765,1318.6739130434783,54.944746376811594
45.946151078933156,1784.0882352941178,74.33700980392157
45.84298178378339,23.99485759493671,0.9997857331223629
45.823737835840056,854.3521126760563,35.59800469483568
45.82114755808427,358.92899408284023,14.955374753451677
45.5295233743213,787.7792207792207,32.8241341991342
45.437042487334885,218.98555956678697,9.124398315282791
45.407180565759504,777.6794871794872,32.403311965811966
45.32779709042905,163.94324324324322,6.830968468468468
44.87223346692383,206.3231292517007,8.596797052154196
44.57555224200118,556.5045871559632,23.187691131498468
44.43506040274455,7.997231377719183,0.3332179740716326
43.71857276423655,446.02205882352945,18.584252450980394
42.93323088430902,167.56629834254142,6.981929097605893
42.6705331170116,689.3068181818181,28.721117424242422
42.59696909347894,1189.3921568627452,49.55800653594771
42.55117760739853,202.19666666666666,8.424861111111111
42.38870506753533,224.66296296296298,9.360956790123458
42.377847571669626,919.0757575757576,38.29482323232323
42.34620093558222,221.3832116788321,9.224300486618004
41.96895484088328,2637.3478260869565,109.88949275362319
41.77184783823869,722.1309523809524,30.088789682539684
41.74039233478138,470.2248062015504,19.592700258397933
41.59295677210006,681.5617977528091,28.398408239700377
40.82583620832618,185.50152905198777,7.729230377166157
40.66368677192252,449.32592592592596,18.721913580246916
40.5908215806636,319.25789473684216,13.302412280701756
40.12653320246582,153.95685279187816,6.414868866328257
39.77320285452953,388.8397435897436,16.201655982905983
39.50019316195428,338.8770949720671,14.119878957169462
39.26269527810589,430.20567375886526,17.925236406619387
38.933899001441986,24.071031746031746,1.002959656084656
38.90244100286251,463.0458015267176,19.293575063613233
38.59793173624565,23.966416436191228,0.9986006848413012
38.16460348380304,1838.1515151515152,76.58964646464646
38.00146982611278,376.76397515527947,15.698498964803312
37.993445536293855,2426.36,101.09833333333333
37.67220220650784,436.39568345323744,18.183153477218227
37.649486701193005,514.0593220338983,21.419138418079093
37.56330381790235,177.3654970760234,7.3902290448343075
37.50179732081139,1102.8909090909092,45.95378787878788
37.417665233848254,439.55797101449275,18.314915458937197
37.03934886334737,111.71086556169429,4.654619398403929
37.02833086846089,1028.1186440677966,42.83827683615819
36.47874412496607,1596.2894736842104,66.51206140350877
36.248100934688466,23.89090192989366,0.9954542470789024
36.11420160569759,136.0067264573991,5.666946935724963
35.91663613916566,572.2547169811321,23.843946540880502
35.89507806569933,659.3369565217391,27.472373188405797
35.89359957070822,23.881496062992124,0.9950623359580051
35.832231111741436,415.472602739726,17.311358447488583
35.7988010834046,433.2785714285714,18.05327380952381
35.721555462680925,442.7664233576642,18.448600973236008
35.71555977677064,340.78089887640454,14.199204119850188
35.69458089044103,165.283378746594,6.886807447774749
35.66694712325028,168.49722222222223,7.020717592592592
35.572424893382575,148.67401960784315,6.194750816993464
35.49805705923734,819.7162162162161,34.15484234234234
35.24289771604678,407.10738255033556,16.96280760626398
35.09500955323796,217.415770609319,9.058990442054958
35.09239228028927,201.5249169435216,8.3968715393134
34.7800310376034,365.4156626506024,15.225652610441768
34.77037428020984,418.3379310344828,17.43074712643678
34.76582966966434,311.07179487179485,12.961324786324786
34.71631313214222,705.3372093023255,29.389050387596896
34.69212042479218,11.992684855674181,0.49969520231975756
34.67518540918161,522.9224137931034,21.788433908045974
34.66089488621866,399.0723684210526,16.62801535087719
34.54761926287454,198.88196721311473,8.286748633879782
34.44190060695374,1213.18,50.549166666666665
34.42847302193677,109.49277978339349,4.562199157641396
34.24533334272783,109.09892086330936,4.545788369304557
34.20064086585859,748.8765432098766,31.203189300411523
34.10486245817404,336.99444444444447,14.041435185185184
34.077013564353415,344.65340909090907,14.360558712121211
33.8421515407524,767.8354430379748,31.99314345991561
33.763671926231524,866.5571428571428,36.10654761904762
33.690967903453945,4043.9333333333334,168.49722222222223
33.5494276929041,95.07680250783699,3.961533437826541
33.37235434908801,401.71523178807945,16.738134657836643
33.345482439512864,396.46405228758175,16.51933551198257
33.10020740038229,132.15468409586057,5.506445170660857
33.096794184881006,404.3933333333333,16.849722222222223
33.01037632326052,186.6430769230769,7.776794871794872
32.84444174898514,155.1381074168798,6.464087809036658
32.834987657414125,84.83776223776225,3.5349067599067605
32.38529149239658,204.23905723905722,8.509960718294051
32.1646149679385,169.43854748603354,7.059939478584731
32.09840115305046,536.8053097345132,22.36688790560472
31.76010101263257,145.11722488038276,6.046551036682615
31.669121426575195,1045.8448275862067,43.57686781609195
31.62319824301419,223.8339483394834,9.326414514145142
31.470858155739474,625.3505154639174,26.056271477663227
31.448481749663124,631.8645833333334,26.32769097222222
31.155363467568154,301.7860696517413,12.574419568822554
30.826166124893216,205.62372881355935,8.56765536723164
30.757384244468216,577.7047619047619,24.071031746031746
30.563150119947064,297.3480392156863,12.389501633986928
30.541037188068334,169.91316526610643,7.079715219421101
30.397754016619515,11.98794466403162,0.49949769433465085
30.377137921784943,335.13259668508283,13.963858195211786
30.337657838083544,228.04135338345867,9.50172305764411
30.00832297871236,298.8128078817734,12.450533661740558
29.924419660219336,493.1626016260163,20.548441734417345
29.893896723819307,1444.2619047619048,60.17757936507937
29.794374258112665,174.80979827089337,7.283741594620556
29.718649268917602,200.1947194719472,8.341446644664467
29.44138603892557,85.67655367231639,3.5698564030131825
29.435645367716532,209.1689655172414,8.71537356321839
29.325431121741225,193.1815286624204,8.049230360934184
29.21435509898437,164.38753387533876,6.849480578139115
29.05952328021529,109.2954954954955,4.553978978978979
